date,stock_price,premium,premium_protection,strike_date,strike_price,strike_margin,time_to_expire_days,volume_traded,implied_volatility
2022-01-03,12.83932,0.28,0.021808008523815904,2022-02-18,13.99932,0.09034746388438017,46,27137.0,0.35153201631691267
2022-01-03,12.83932,0.54,0.042058302153073525,2022-02-18,13.24932,0.03193315533844472,46,124191.0,0.36017258259038537
2022-01-03,12.83932,0.61,0.0475103042840275,2022-11-18,17.67932,0.37696700448310344,319,182.0,0.3439329365619724
2022-01-03,12.83932,0.11,0.008567431920070532,2022-01-21,14.029319999999997,0.09268403622621726,18,195201.0,0.40067472777153207
2022-01-03,12.83932,0.02,0.0015577148945582788,2022-03-18,19.239320000000003,0.49846876625864933,74,16.0,0.41275314607704516
2022-01-03,12.83932,0.01,0.0007788574472791394,2022-01-21,16.52932,0.28739839804600226,18,10.0,0.5233491409690607
2022-01-03,12.83932,0.01,0.0007788574472791394,2022-01-21,15.529319999999997,0.20951265331808816,18,16171.0,0.4107863295276112
2022-01-03,12.83932,0.02,0.0015577148945582788,2022-01-21,15.029319999999997,0.1705697809541312,18,13187.0,0.39487324597886797
2022-01-03,12.83932,0.44,0.03426972768028213,2022-02-18,13.49932,0.05140459152042321,46,70111.0,0.35741101880779214
2022-01-03,12.83932,0.23,0.017913721287420206,2022-02-18,14.24932,0.10981890006635867,46,7264.0,0.35652652759108294
2022-01-03,12.83932,0.09,0.007009717025512254,2022-03-18,16.48932,0.28428296825688576,74,57.0,0.37020423195115426
2022-01-03,12.83932,0.01,0.0007788574472791394,2022-01-21,17.02932,0.3263412704099592,18,2.0,0.5756068646189827
2022-01-03,12.83932,0.01,0.0007788574472791394,2022-01-21,15.779319999999997,0.22898408950006666,18,385.0,0.4400280702147167
2022-01-03,12.83932,0.01,0.0007788574472791394,2022-01-21,17.27932,0.3458127065919377,18,6.0,0.600978892157657
2022-01-03,12.83932,0.01,0.0007788574472791394,2022-01-21,18.02932,0.4042270151378731,18,15.0,0.6736877418526295
2022-01-03,12.83932,0.36,0.028038868102049017,2022-02-18,13.74932,0.07087602770240169,46,1340.0,0.358315080754037
2022-01-03,12.83932,0.33,0.0257022957602116,2022-03-18,14.489319999999998,0.12851147880105773,74,498.0,0.3496561809969617
2022-01-03,12.83932,0.7,0.05452002130953975,2022-06-17,14.779319999999997,0.15109834477215273,165,70.0,0.34837744873519166
2022-01-03,12.83932,0.05,0.003894287236395697,2022-02-18,23.919320000000003,0.8629740515852865,46,10.0,0.8751238327168562
2022-01-03,12.83932,0.55,0.04283715960035267,2022-03-18,13.739319999999998,0.0700971702551223,74,2300.0,0.35314342105363766
2022-01-03,12.83932,0.02,0.0015577148945582788,2022-01-21,15.279319999999997,0.1900412171361097,18,92.0,0.42854178159294837
2022-01-03,12.83932,0.05,0.003894287236395697,2022-01-21,14.529319999999997,0.13162690859017423,18,86605.0,0.398975139367264
2022-01-03,12.83932,0.02,0.0015577148945582788,2022-02-18,17.49932,0.3629475704320789,46,3146.0,0.423616685611884
2022-01-03,12.83932,0.2,0.015577148945582788,2022-04-14,16.17932,0.2601383873912325,101,13260.0,0.36654469299418446
2022-01-03,12.83932,0.04,0.0031154297891165575,2022-02-18,16.49932,0.285061825704165,46,4.0,0.40203431595824507
2022-01-03,12.83932,0.05,0.003894287236395697,2022-03-18,17.23932,0.3426972768028212,74,1577.0,0.3703765681053275
2022-01-03,12.83932,0.13,0.010125146814628812,2022-02-18,14.74932,0.14876177243031563,46,3745.0,0.3452999316791731
2022-01-03,12.83932,0.05,0.003894287236395697,2022-02-18,15.99932,0.24611895334020806,46,1365.0,0.3787683364319728
2022-01-03,12.83932,0.5,0.038942872363956965,2022-01-21,12.779319999999997,-0.004673144683675152,18,21118.0,0.3875882081116882
2022-01-03,12.83932,2.8,0.218080085238159,2023-11-17,13.92932,0.08489546175342617,683,280.0,0.33190117342806097
2022-01-03,12.83932,1.57,0.12228061922282488,2023-11-17,17.929320000000004,0.3964384406650822,683,14447.0,0.337453127616118
2022-01-03,12.83932,0.06,0.004673144683674836,2022-03-18,16.98932,0.3232258406208427,74,1045.0,0.3690071262862165
2022-01-03,12.83932,0.06,0.004673144683674836,2022-02-18,16.99932,0.324004698068122,46,11.0,0.4783450264500487
2022-01-03,12.83932,0.07,0.005452002130953976,2022-02-18,15.49932,0.20717608097625106,46,2504.0,0.3623453181403913
2022-01-03,12.83932,0.08,0.006230859578233115,2022-02-18,15.24932,0.1877046447942726,46,78426.0,0.34990242131781757
2022-01-03,12.83932,3.33,0.2593595299439534,2023-12-15,12.92932,0.007009717025512243,711,2331.0,0.3335259351966259
2022-01-03,12.83932,0.04,0.0031154297891165575,2022-01-21,14.779319999999997,0.15109834477215273,18,3050.0,0.4172004940789062
2022-01-03,12.83932,0.11,0.008567431920070532,2022-02-18,14.99932,0.1682332086122941,46,1125.0,0.35537299983005693
2022-01-03,12.83932,0.12,0.009346289367349672,2022-03-18,15.739319999999998,0.22586865971095016,74,133.0,0.3411922717472277
2022-01-03,12.83932,2.68,0.20873379587080937,2022-01-21,10.879319999999998,-0.15265605966671153,18,13400.0,1.4024049944552492
2022-01-03,12.83932,1.12,0.08723203409526362,2022-01-21,12.529319999999997,-0.024144580865653634,18,1120.0,0.8264111656026791
2022-01-03,12.83932,0.39,0.030375440443886435,2022-01-21,13.029319999999997,0.014798291498303333,18,1029144.0,0.3960394535356716
2022-01-03,12.83932,0.18,0.014019434051024508,2022-02-18,14.49932,0.12929033624833713,46,57840.0,0.3549313487816261
2022-01-03,12.83932,0.02,0.0015577148945582788,2022-01-21,16.02932,0.24845552568204526,18,525.0,0.5237585860817061
2022-01-03,12.83932,0.2,0.015577148945582788,2022-01-21,13.529319999999997,0.0537411638622603,18,869031.0,0.3826167424242553
2022-01-03,12.83932,0.78,0.06075088088777287,2022-02-18,12.74932,-0.007009717025512243,46,13967.0,0.36386981906573923
2022-01-03,12.83932,0.45,0.035048585127561274,2022-06-17,15.779319999999997,0.22898408950006666,165,45.0,0.3442445485471864
2022-01-03,12.83932,0.66,0.0514045915204232,2022-02-18,12.99932,0.01246171915646624,46,195568.0,0.3660672462906827
2022-01-03,12.83932,1.15,0.08956860643710102,2022-12-16,15.739319999999998,0.22586865971095016,347,465.0,0.34826992474369645
2022-01-03,12.83932,0.03,0.002336572341837418,2022-02-18,16.24932,0.26559038952218655,46,1855.0,0.3610634871081089
2022-01-03,12.83932,1.05,0.08178003196430964,2022-02-18,12.49932,-0.026481153207490726,46,2308.0,0.44033965273525066
2022-01-04,13.069319999999996,1.24,0.09487869300009491,2022-02-18,12.24932,-0.06274236150006238,45,496.0,0.3704499466007824
2022-01-04,13.069319999999996,0.11,0.008416658250008419,2022-02-18,14.99932,0.14767409475014812,45,4095.0,0.32761676274395185
2022-01-04,13.069319999999996,0.05,0.003825753750003827,2022-03-18,17.23932,0.31906786275031945,73,155.0,0.35327737321563585
2022-01-04,13.069319999999996,0.73,0.05585600475005587,2022-02-18,12.99932,-0.005356055250004972,45,822872.0,0.33951966736317335
2022-01-04,13.069319999999996,0.22,0.016833316500016838,2022-01-21,13.529319999999997,0.035196934500035276,17,451871.0,0.34013265230275536
2022-01-04,13.069319999999996,0.12,0.009181809000009184,2022-03-18,15.739319999999998,0.20429525025020448,73,1467.0,0.3192823552422287
2022-01-04,13.069319999999996,0.24,0.01836361800001837,2022-02-18,14.24932,0.0902877885000907,45,57315.0,0.3269722077837621
2022-01-04,13.069319999999996,0.01,0.0007651507500007654,2022-01-21,15.779319999999997,0.2073558532502075,17,15.0,0.4186442858441746
2022-01-04,13.069319999999996,0.01,0.0007651507500007654,2022-01-21,16.02932,0.22648462200022676,17,218.0,0.4482392757770891
2022-01-04,13.069319999999996,0.72,0.0550908540000551,2022-06-17,14.779319999999997,0.13084077825013093,164,211.0,0.3289251973042305
2022-01-04,13.069319999999996,0.05,0.003825753750003827,2022-02-18,15.74932,0.2050604010002055,45,165.0,0.33448396538120345
2022-01-04,13.069319999999996,0.59,0.045143894250045155,2022-03-18,13.739319999999998,0.05126510025005141,73,4268.0,0.33058887148044014
2022-01-04,13.069319999999996,0.29,0.022189371750022197,2022-03-18,14.489319999999998,0.10865140650010882,73,485.0,0.29887611757918287
2022-01-04,13.069319999999996,0.18,0.013772713500013776,2022-02-18,14.49932,0.10941655725010983,45,9420.0,0.32209325298671515
2022-01-04,13.069319999999996,0.01,0.0007651507500007654,2022-01-21,17.52932,0.34125723450034157,17,1.0,0.6112985214838278
2022-01-04,13.069319999999996,0.07,0.005356055250005359,2022-04-14,23.67932,0.8118249457508124,100,15624.0,0.5929006089668288
2022-01-04,13.069319999999996,0.04,0.0030606030000030616,2022-02-18,15.99932,0.22418916975022465,45,674.0,0.34013017588999517
2022-01-04,13.069319999999996,0.76,0.05815145700005817,2022-01-21,12.529319999999997,-0.04131814050004127,17,420673.0,0.35871693685119593
2022-01-04,13.069319999999996,1.04,0.0795756780000796,2022-02-18,12.49932,-0.04361359275004324,45,259585.0,0.3492033841128183
2022-01-04,13.069319999999996,0.39,0.02984087925002985,2022-02-18,13.74932,0.05203025100005243,45,27443.0,0.3308805175926113
2022-01-04,13.069319999999996,0.47,0.03596208525003597,2022-01-21,13.029319999999997,-0.003060603000002996,17,620931.0,0.37523544663233277
2022-01-04,13.069319999999996,0.89,0.06809841675006813,2022-02-18,12.74932,-0.024484824000024108,45,18047.0,0.35151262310832515
2022-01-04,13.069319999999996,0.03,0.002295452250002296,2022-02-18,16.74932,0.28157547600028204,45,3.0,0.38028400632266324
2022-01-04,13.069319999999996,0.01,0.0007651507500007654,2022-01-21,16.52932,0.26474215950026503,17,9.0,0.5052231489952376
2022-01-04,13.069319999999996,0.03,0.002295452250002296,2022-01-21,14.779319999999997,0.13084077825013093,17,2680.0,0.3608449743367453
2022-01-04,13.069319999999996,1.15,0.08799233625008801,2022-12-16,15.739319999999998,0.20429525025020448,346,1150.0,0.32882156783421157
2022-01-04,13.069319999999996,0.02,0.0015303015000015308,2022-01-21,15.529319999999997,0.18822708450018835,17,183.0,0.4369221246490646
2022-01-04,13.069319999999996,0.59,0.045143894250045155,2022-01-21,12.779319999999997,-0.02218937175002213,17,240645.0,0.35502292956279147
2022-01-04,13.069319999999996,0.05,0.003825753750003827,2022-03-18,16.98932,0.2999390940003003,73,57.0,0.3378454135033802
2022-01-04,13.069319999999996,0.08,0.006121206000006123,2022-02-18,15.24932,0.16680286350016724,45,12004.0,0.3244467317618144
2022-01-04,13.069319999999996,0.02,0.0015303015000015308,2022-01-21,15.029319999999997,0.14996954700015008,17,5250.0,0.3676253851404904
2022-01-04,13.069319999999996,0.48,0.03672723600003674,2022-02-18,13.49932,0.032901482250033295,45,489549.0,0.32943673226737585
2022-01-04,13.069319999999996,0.1,0.007651507500007654,2022-01-21,14.029319999999997,0.07345447200007355,17,238238.0,0.34242088750534844
2022-01-04,13.069319999999996,0.14,0.010712110500010717,2022-02-18,14.74932,0.12854532600012897,45,101412.0,0.3239804749682623
2022-01-04,13.069319999999996,1.16,0.08875748700008879,2022-04-14,12.67932,-0.029840879250029487,100,258912.0,0.28522602763760285
2022-01-04,13.069319999999996,0.06,0.004590904500004592,2022-02-18,15.49932,0.18593163225018638,45,1524.0,0.32526783982108626
2022-01-04,13.069319999999996,1.57,0.12012866775012017,2023-11-17,17.929320000000004,0.3718632645003726,682,4710.0,0.32295737787543344
2022-01-04,13.069319999999996,0.31,0.023719673250023728,2022-02-18,13.99932,0.07115901975007156,45,34149.0,0.32999029113085754
2022-01-04,13.069319999999996,0.05,0.003825753750003827,2022-01-21,14.529319999999997,0.11171200950011181,17,32787.0,0.3641964535831508
2022-01-04,13.069319999999996,0.59,0.045143894250045155,2022-02-18,13.24932,0.013772713500014163,45,387708.0,0.3305475138013527
2022-01-05,12.83932,0.3,0.02336572341837418,2022-01-21,13.029319999999997,0.014798291498303333,16,1924954.0,0.33840647116125255
2022-01-05,12.83932,0.29,0.02258686597109504,2022-02-18,13.74932,0.07087602770240169,44,20179.0,0.3246552129377083
2022-01-05,12.83932,0.01,0.0007788574472791394,2022-01-21,15.529319999999997,0.20951265331808816,16,561.0,0.43675404559371905
2022-01-05,12.83932,0.59,0.045952589389469216,2022-02-18,12.99932,0.01246171915646624,44,583308.0,0.33655734377346863
2022-01-05,12.83932,0.01,0.0007788574472791394,2022-01-21,16.52932,0.28739839804600226,16,2.0,0.5560207103920307
