date,stock_price,premium,premium_protection,strike_date,strike_price,strike_margin,time_to_expire_days,volume_traded,implied_volatility
2022-01-03,27.12532550000003,1.28,0.04718837383167986,2022-02-18,26.835325500000028,-0.010691115946240068,46,1166778.0,0.25051989916162903
2022-01-03,27.12532550000003,0.01,0.0003686591705599989,2022-01-21,31.835325500000028,0.1736384693337594,18,30.0,0.31751029225125404
2022-01-03,27.12532550000003,0.57,0.021013572721919938,2022-02-18,28.335325500000028,0.04460775963775977,46,186696.0,0.24278586162401605
2022-01-03,27.12532550000003,0.74,0.027280778621439922,2022-01-21,27.085325500000028,-0.0014746366822400952,18,305777.0,0.2737779049230037
2022-01-03,27.12532550000003,1.49,0.05493021641343984,2022-01-21,26.085325500000028,-0.03834055373823999,18,6479.0,0.330965025610082
2022-01-03,27.12532550000003,0.3,0.011059775116799968,2022-02-18,29.335325500000028,0.08147367669375967,46,21291.0,0.241637037337713
2022-01-03,27.12532550000003,0.36,0.01327173014015996,2022-02-18,29.085325500000028,0.0722571974297597,46,95441.0,0.24338837335684066
2022-01-03,27.12532550000003,0.01,0.0003686591705599989,2022-01-21,31.335325500000028,0.15520551080575945,18,605.0,0.2905750101548164
2022-01-03,27.12532550000003,0.42,0.015483685163519955,2022-02-18,28.835325500000028,0.06304071816575972,46,85926.0,0.2426827417351991
2022-01-03,27.12532550000003,0.03,0.0011059775116799967,2022-01-21,30.835325500000028,0.1367725522777595,18,51.0,0.3125712601232521
2022-01-03,27.12532550000003,0.01,0.0003686591705599989,2022-02-18,37.835325500000046,0.3948339716697594,46,10.0,0.3700615521030758
2022-01-03,27.12532550000003,0.03,0.0011059775116799967,2022-01-21,30.335325500000028,0.11833959374975957,18,2503.0,0.2792364054412265
2022-01-03,27.12532550000003,0.05,0.001843295852799995,2022-01-21,29.835325500000028,0.09990663522175962,18,9774.0,0.272078883218887
2022-01-03,27.12532550000003,1.26,0.04645105549055987,2022-03-18,27.335325500000028,0.007741842581759879,74,124350.0,0.22867082066320998
2022-01-03,27.12532550000003,1.11,0.040921167932159885,2022-03-18,27.585325500000028,0.016958321845759853,74,452694.0,0.2232384099250465
2022-01-03,27.12532550000003,0.01,0.0003686591705599989,2022-02-18,34.83532550000004,0.2842362205017595,46,77.0,0.2871319681720962
2022-01-03,27.12532550000003,0.01,0.0003686591705599989,2022-02-18,35.335325500000046,0.3026691790297597,46,300.0,0.3011012713310387
2022-01-03,27.12532550000003,0.07,0.0025806141939199926,2022-01-21,29.335325500000028,0.08147367669375967,18,100664.0,0.2531656548154235
2022-01-03,27.12532550000003,0.01,0.0003686591705599989,2022-02-18,38.335325500000046,0.4132669301977594,46,10.0,0.3830594935462817
2022-01-03,27.12532550000003,0.48,0.017695640186879948,2022-02-18,28.585325500000028,0.05382423890175975,46,17464.0,0.23969003540690567
2022-01-03,27.12532550000003,0.14,0.005161228387839985,2022-01-21,28.835325500000028,0.06304071816575972,18,58729.0,0.2605400264168359
2022-01-03,27.12532550000003,0.22,0.008110501752319976,2022-01-21,28.335325500000028,0.04460775963775977,18,32506.0,0.2512734352981377
2022-01-03,27.12532550000003,1.01,0.037234576226559894,2022-02-18,27.335325500000028,0.007741842581759879,46,351607.0,0.249776810013765
2022-01-03,27.12532550000003,0.86,0.03170468866815991,2022-01-21,26.835325500000028,-0.010691115946240068,18,951184.0,0.265677035181126
2022-01-03,27.12532550000003,0.01,0.0003686591705599989,2022-01-21,32.085325500000025,0.18285494859775925,18,102.0,0.3310720904328277
2022-01-03,27.12532550000003,1.2,0.04423910046719987,2022-01-21,26.335325500000028,-0.029124074474240015,18,1052400.0,0.2737851600869536
2022-01-03,27.12532550000003,0.71,0.026174801109759924,2022-05-20,30.335325500000028,0.11833959374975957,137,5964.0,0.2273971133705908
2022-01-03,27.12532550000003,3.0,0.11059775116799968,2022-12-16,28.335325500000028,0.04460775963775977,347,300.0,0.23103205098021465
2022-01-03,27.12532550000003,0.66,0.024331505256959932,2022-02-18,28.085325500000028,0.0353912803737598,46,134620.0,0.24322187719934027
2022-01-03,27.12532550000003,0.76,0.02801809696255992,2022-02-18,27.835325500000028,0.026174801109759824,46,132352.0,0.24368059282818025
2022-01-03,27.12532550000003,1.65,0.06082876314239982,2022-02-18,26.335325500000028,-0.029124074474240015,46,681749.0,0.2688936443396106
2022-01-03,27.12532550000003,0.9,0.033179325350399906,2022-02-18,27.585325500000028,0.016958321845759853,46,485828.0,0.2519584706983012
2022-01-03,27.12532550000003,4.22,0.15557416997631954,2022-01-21,23.335325500000028,-0.1397218256422397,18,422.0,0.6989913968221046
2022-01-03,27.12532550000003,0.53,0.019538936039679947,2022-01-21,27.335325500000028,0.007741842581759879,18,1279653.0,0.23786277249658025
2022-01-03,27.12532550000003,0.45,0.016589662675199953,2022-01-21,27.585325500000028,0.016958321845759853,18,169876.0,0.24946431244762363
2022-01-03,27.12532550000003,0.37,0.013640389310719961,2022-01-21,27.835325500000028,0.026174801109759824,18,1661753.0,0.25484506868348883
2022-01-03,27.12532550000003,0.29,0.01069111594623997,2022-01-21,28.085325500000028,0.0353912803737598,18,65548.0,0.25400179730670863
2022-01-03,27.12532550000003,0.03,0.0011059775116799967,2022-01-21,30.085325500000028,0.10912311448575959,18,9433.0,0.26191441706639723
2022-01-03,27.12532550000003,0.16,0.005898546728959983,2022-01-21,28.585325500000028,0.05382423890175975,18,37405.0,0.24668187501423805
2022-01-03,27.12532550000003,0.79,0.029124074474239918,2022-03-18,28.335325500000028,0.04460775963775977,74,43310.0,0.22313353944691425
2022-01-03,27.12532550000003,0.07,0.0025806141939199926,2022-03-18,32.83532550000004,0.21050438638975968,74,189.0,0.23671990249201733
2022-01-03,27.12532550000003,0.7,0.025806141939199924,2022-03-18,28.585325500000028,0.05382423890175975,74,56200.0,0.22305670964860733
2022-01-03,27.12532550000003,0.18,0.00663586507007998,2022-02-18,30.085325500000028,0.10912311448575959,46,3407.0,0.2433295508751405
2022-01-03,27.12532550000003,1.2,0.04423910046719987,2022-02-18,27.085325500000028,-0.0014746366822400952,46,54954.0,0.26606877623471814
2022-01-03,27.12532550000003,0.1,0.00368659170559999,2022-01-21,29.085325500000028,0.0722571974297597,18,20677.0,0.2565780510726994
2022-01-03,27.12532550000003,0.08,0.0029492733644799914,2022-02-18,31.335325500000028,0.15520551080575945,46,530.0,0.25295282431496546
2022-01-03,27.12532550000003,0.1,0.00368659170559999,2022-02-18,30.835325500000028,0.1367725522777595,46,5286.0,0.24251748616671248
2022-01-03,27.12532550000003,1.8,0.06635865070079981,2022-01-21,25.835325500000028,-0.047557033002239964,18,180.0,0.398804740229706
