date,stock_price,premium,premium_protection,strike_date,strike_price,strike_margin,time_to_expire_days,volume_traded,implied_volatility
2022-01-03,31.145000000000003,0.32,0.010274522395248033,2022-02-18,36.295,0.16535559479852296,46,480.0,0.3719868074587648
2022-01-03,31.145000000000003,0.15,0.004816182372772515,2022-01-21,34.415000000000006,0.10499277572644093,18,2665.0,0.36083948538887345
2022-01-03,31.145000000000003,0.73,0.023438754214159575,2022-01-21,31.915000000000003,0.024723069513565565,18,36028.0,0.3633645595639661
2022-01-03,31.145000000000003,0.11,0.003531867073366511,2022-03-18,42.295,0.35800288970942357,74,220.0,0.3749009797251756
2022-01-03,31.145000000000003,0.87,0.02793385776208059,2022-02-18,33.295,0.06903194734307268,46,1207.0,0.3532872967394475
2022-01-03,31.145000000000003,0.32,0.010274522395248033,2022-02-18,35.795,0.14930165355594793,46,576.0,0.3478551022115703
2022-01-03,31.145000000000003,1.09,0.034997591908813616,2022-01-21,31.165000000000003,0.0006421576497029883,18,212375.0,0.3736583972598163
2022-01-03,31.145000000000003,0.63,0.020227965965644565,2022-01-21,32.165000000000006,0.032750040134853206,18,8343.0,0.3602638512564087
2022-01-03,31.145000000000003,0.67,0.02151228126505057,2022-02-18,34.045,0.09311285920693525,46,1747.0,0.3547292960210639
2022-01-03,31.145000000000003,0.06,0.001926472949109006,2022-01-21,35.915000000000006,0.1531545994541661,18,7077.0,0.37966412096401925
2022-01-03,31.145000000000003,0.74,0.023759833039011073,2022-02-18,33.795,0.08508588858564772,46,1362.0,0.35633039118372123
2022-01-03,31.145000000000003,0.52,0.016696098892278053,2022-01-21,32.415000000000006,0.04077701075614073,18,21482.0,0.3494336315621849
2022-01-03,31.145000000000003,0.4,0.012843152994060041,2022-01-21,32.915000000000006,0.05683095199871578,18,12157.0,0.35712253270034805
2022-01-03,31.145000000000003,0.05,0.0016053941242575051,2022-01-21,36.415000000000006,0.16920854069674113,18,1125.0,0.39493722970224576
2022-01-03,31.145000000000003,0.46,0.014769625943169048,2022-01-21,32.665000000000006,0.04880398137742825,18,65647.0,0.3547811060248737
2022-01-03,31.145000000000003,0.05,0.0016053941242575051,2022-01-21,36.165000000000006,0.1611815700754536,18,1686.0,0.3806076536204274
2022-01-03,31.145000000000003,1.17,0.03756622250762562,2022-02-18,32.795,0.05297800610049762,46,15217.0,0.3853621302121058
2022-01-03,31.145000000000003,0.09,0.002889709423663509,2022-02-18,39.295,0.26167924225397327,46,28.0,0.3722632060192112
2022-01-03,31.145000000000003,2.08,0.06678439556911221,2022-03-18,31.795,0.02087012361534752,74,168220.0,0.37768054320664973
2022-01-03,31.145000000000003,0.13,0.004174024723069513,2022-01-21,34.915000000000006,0.12104671696901598,18,1967.0,0.3829629978250853
2022-01-03,31.145000000000003,0.23,0.007384812971584524,2022-02-18,36.795,0.18140953604109802,46,70.0,0.358187293577332
2022-01-03,31.145000000000003,0.16,0.005137261197624017,2022-02-18,37.795,0.21351741852624812,46,16.0,0.36481822157315774
2022-01-03,31.145000000000003,0.1,0.0032107882485150102,2022-01-21,35.165000000000006,0.12907368759030352,18,733.0,0.37496901182303566
2022-01-03,31.145000000000003,2.0,0.0642157649703002,2022-02-18,30.795,-0.011237758869802581,46,70816.0,0.37273524557780846
2022-01-03,31.145000000000003,1.51,0.04848290255257665,2022-02-18,31.795,0.02087012361534752,46,31482.0,0.37235372662948363
2022-01-03,31.145000000000003,2.5,0.08026970621287526,2022-02-18,30.295,-0.02729170011237763,46,3000.0,0.4257002536202266
2022-01-03,31.145000000000003,0.17,0.005458340022475518,2022-01-21,34.165000000000006,0.0969658051051534,18,11064.0,0.35480310700998924
2022-01-03,31.145000000000003,0.54,0.017338256541981057,2022-02-18,34.795,0.11719377107079783,46,3990.0,0.3649422080212375
2022-01-03,31.145000000000003,0.49,0.01573286241772355,2022-02-18,35.045,0.12522074169208536,46,37026.0,0.3644046097087199
2022-01-03,31.145000000000003,0.41,0.013164231818911541,2022-02-18,35.545,0.1412746829346604,46,605.0,0.3662363897471785
2022-01-03,31.145000000000003,0.01,0.00032107882485150104,2022-01-21,41.165000000000006,0.3217209825012041,18,6.0,0.5057125141729217
2022-01-03,31.145000000000003,0.67,0.02151228126505057,2022-02-18,34.295,0.10113982982822277,46,201.0,0.37077066497369743
